id,date,store_nbr,item_nbr,unit_sales,onpromotion,city,state,type,cluster,family,class,perishable,avg_unit_sales
22579695,2014-04-19,25,1118683,1.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6806,0,2.1503824327658525
22580965,2014-04-19,27,312317,2.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.5113556026864616
22581089,2014-04-19,27,461432,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.6276187894512644
22581582,2014-04-19,27,1009512,2.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.5362741523878964
22629469,2014-04-20,25,270522,2.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6806,0,2.1689108318372234
22631281,2014-04-20,27,270522,3.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,2.1689108318372234
22631439,2014-04-20,27,461432,3.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.6276187894512644
22632104,2014-04-20,27,1147731,2.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,1.7584192820967801
22678746,2014-04-21,25,270522,1.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6806,0,2.1689108318372234
22680455,2014-04-21,27,270522,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,2.1689108318372234
22680606,2014-04-21,27,461432,2.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.6276187894512644
22726674,2014-04-22,25,121964,1.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6810,0,1.4734747050734602
22726772,2014-04-22,25,270522,1.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6806,0,2.1689108318372234
22728509,2014-04-22,27,461432,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.6276187894512644
22728964,2014-04-22,27,1009512,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.5362741523878964
22776431,2014-04-23,27,270522,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,2.1689108318372234
22776578,2014-04-23,27,461432,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.6276187894512644
22777165,2014-04-23,27,1118683,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,2.1503824327658525
22822030,2014-04-24,25,121964,1.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6810,0,1.4734747050734602
22822128,2014-04-24,25,270522,1.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6806,0,2.1689108318372234
22824493,2014-04-24,27,1118683,2.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,2.1503824327658525
22869428,2014-04-25,25,121964,1.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6810,0,1.4734747050734602
22870214,2014-04-25,25,1118683,1.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6806,0,2.1503824327658525
22871299,2014-04-25,27,270522,3.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,2.1689108318372234
22871454,2014-04-25,27,461432,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.6276187894512644
22919267,2014-04-26,25,511394,2.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6810,0,1.3051470588235294
22921041,2014-04-26,27,270522,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,2.1689108318372234
22921706,2014-04-26,27,1009512,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.5362741523878964
22921862,2014-04-26,27,1147731,4.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,1.7584192820967801
22972013,2014-04-27,27,270522,2.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,2.1689108318372234
22972681,2014-04-27,27,1009512,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.5362741523878964
22972846,2014-04-27,27,1147731,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,1.7584192820967801
23021826,2014-04-28,27,461432,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.6276187894512644
23022301,2014-04-28,27,1009512,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.5362741523878964
23069689,2014-04-29,27,1009512,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.5362741523878964
23069838,2014-04-29,27,1147731,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,1.7584192820967801
23115284,2014-04-30,25,511394,1.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6810,0,1.3051470588235294
23115777,2014-04-30,25,1118683,1.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6806,0,2.1503824327658525
23117044,2014-04-30,27,461432,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.6276187894512644
23117653,2014-04-30,27,1118683,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,2.1503824327658525
23117685,2014-04-30,27,1147731,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,1.7584192820967801
23164246,2014-05-01,25,121964,1.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6810,0,1.4734747050734602
23164367,2014-05-01,25,270522,1.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6806,0,2.1689108318372234
23166550,2014-05-01,27,461432,2.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.6276187894512644
23167060,2014-05-01,27,1009512,2.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.5362741523878964
23167233,2014-05-01,27,1147731,2.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,1.7584192820967801
23215668,2014-05-02,25,121964,1.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6810,0,1.4734747050734602
23215786,2014-05-02,25,270522,6.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6806,0,2.1689108318372234
23216511,2014-05-02,25,1118683,1.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6806,0,2.1503824327658525
23217925,2014-05-02,27,461432,2.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.6276187894512644
23218540,2014-05-02,27,1118683,2.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,2.1503824327658525
23267316,2014-05-03,25,121964,1.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6810,0,1.4734747050734602
23267436,2014-05-03,25,270522,1.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6806,0,2.1689108318372234
23268186,2014-05-03,25,1118683,1.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6806,0,2.1503824327658525
23269466,2014-05-03,27,270522,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,2.1689108318372234
23270126,2014-05-03,27,1009512,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.5362741523878964
23270257,2014-05-03,27,1118683,2.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,2.1503824327658525
23321961,2014-05-04,27,270522,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,2.1689108318372234
23322127,2014-05-04,27,461432,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.6276187894512644
23322649,2014-05-04,27,1009512,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.5362741523878964
23322778,2014-05-04,27,1118683,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,2.1503824327658525
23322813,2014-05-04,27,1147731,3.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,1.7584192820967801
23421467,2014-05-06,27,270522,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,2.1689108318372234
23422072,2014-05-06,27,1009512,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.5362741523878964
23469179,2014-05-07,25,1118683,1.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6806,0,2.1503824327658525
23470129,2014-05-07,27,270522,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,2.1689108318372234
23470850,2014-05-07,27,1118683,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,2.1503824327658525
23517713,2014-05-08,27,270522,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,2.1689108318372234
23518453,2014-05-08,27,1118683,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,2.1503824327658525
23565481,2014-05-09,27,121964,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.4734747050734602
23613758,2014-05-10,25,121964,1.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6810,0,1.4734747050734602
23613865,2014-05-10,25,270522,1.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6806,0,2.1689108318372234
23615697,2014-05-10,27,121964,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.4734747050734602
23615825,2014-05-10,27,270522,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,2.1689108318372234
23616506,2014-05-10,27,1009512,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.5362741523878964
23664712,2014-05-11,25,121964,1.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6810,0,1.4734747050734602
23666573,2014-05-11,27,270522,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,2.1689108318372234
23667389,2014-05-11,27,1118683,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,2.1503824327658525
23714327,2014-05-12,25,121964,1.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6810,0,1.4734747050734602
23714416,2014-05-12,25,270522,1.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6806,0,2.1689108318372234
23716187,2014-05-12,27,461432,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.6276187894512644
23716670,2014-05-12,27,1009512,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.5362741523878964
23762949,2014-05-13,25,121964,1.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6810,0,1.4734747050734602
23764481,2014-05-13,27,121964,2.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.4734747050734602
23764595,2014-05-13,27,270522,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,2.1689108318372234
23764741,2014-05-13,27,461432,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.6276187894512644
23810596,2014-05-14,25,121964,1.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6810,0,1.4734747050734602
23812382,2014-05-14,27,121964,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.4734747050734602
23812664,2014-05-14,27,461432,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.6276187894512644
23858131,2014-05-15,25,270522,1.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6806,0,2.1689108318372234
23859639,2014-05-15,27,121964,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.4734747050734602
23859892,2014-05-15,27,461432,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.6276187894512644
23907685,2014-05-16,27,121964,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.4734747050734602
23908411,2014-05-16,27,1009512,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.5362741523878964
23908579,2014-05-16,27,1147731,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,1.7584192820967801
23956245,2014-05-17,25,121964,4.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6810,0,1.4734747050734602
23956358,2014-05-17,25,270522,1.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6806,0,2.1689108318372234
23958535,2014-05-17,27,461432,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.6276187894512644
23959249,2014-05-17,27,1147731,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,1.7584192820967801
24008532,2014-05-18,25,121964,1.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6810,0,1.4734747050734602
24009231,2014-05-18,25,1118683,1.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6806,0,2.1503824327658525
24010441,2014-05-18,27,121964,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.4734747050734602
24010750,2014-05-18,27,461432,2.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.6276187894512644
24061542,2014-05-19,27,121964,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.4734747050734602
24061802,2014-05-19,27,461432,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.6276187894512644
24062419,2014-05-19,27,1147731,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,1.7584192820967801
24110099,2014-05-20,27,121964,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.4734747050734602
24110214,2014-05-20,27,270522,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,2.1689108318372234
24110365,2014-05-20,27,461432,2.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.6276187894512644
24156657,2014-05-21,25,121964,2.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6810,0,1.4734747050734602
24158309,2014-05-21,27,121964,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.4734747050734602
24204155,2014-05-22,25,270522,1.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6806,0,2.1689108318372234
24206438,2014-05-22,27,1118683,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,2.1503824327658525
24252844,2014-05-23,27,121964,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.4734747050734602
24253099,2014-05-23,27,461432,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.6276187894512644
24300918,2014-05-24,25,270522,1.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6806,0,2.1689108318372234
24303588,2014-05-24,27,1009512,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.5362741523878964
24303726,2014-05-24,27,1118683,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,2.1503824327658525
24352735,2014-05-25,25,121964,1.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6810,0,1.4734747050734602
24352843,2014-05-25,25,270522,2.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6806,0,2.1689108318372234
24354797,2014-05-25,27,270522,2.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,2.1689108318372234
24355472,2014-05-25,27,1009512,3.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.5362741523878964
24355619,2014-05-25,27,1118683,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,2.1503824327658525
24403746,2014-05-26,25,121964,1.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6810,0,1.4734747050734602
24403840,2014-05-26,25,270522,1.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6806,0,2.1689108318372234
24405352,2014-05-26,27,121964,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.4734747050734602
24405473,2014-05-26,27,270522,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,2.1689108318372234
24406286,2014-05-26,27,1147731,2.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,1.7584192820967801
24451718,2014-05-27,25,121964,1.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6810,0,1.4734747050734602
24453354,2014-05-27,27,270522,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,2.1689108318372234
24453487,2014-05-27,27,461432,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.6276187894512644
24454107,2014-05-27,27,1147731,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,1.7584192820967801
24501037,2014-05-28,27,121964,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.4734747050734602
24548541,2014-05-29,27,121964,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.4734747050734602
24548800,2014-05-29,27,461432,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.6276187894512644
24596386,2014-05-30,25,121964,2.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6810,0,1.4734747050734602
24596500,2014-05-30,25,270522,1.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6806,0,2.1689108318372234
24598230,2014-05-30,27,270522,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,2.1689108318372234
24598378,2014-05-30,27,461432,3.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.6276187894512644
24599006,2014-05-30,27,1147731,2.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,1.7584192820967801
24650555,2014-05-31,27,121964,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.4734747050734602
24651545,2014-05-31,27,1147731,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,1.7584192820967801
24703773,2014-06-01,25,270522,1.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6806,0,2.1689108318372234
24705750,2014-06-01,27,121964,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.4734747050734602
24705892,2014-06-01,27,270522,3.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,2.1689108318372234
24706061,2014-06-01,27,461432,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.6276187894512644
24706769,2014-06-01,27,1147731,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,1.7584192820967801
24758661,2014-06-02,25,270522,1.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6806,0,2.1689108318372234
24810549,2014-06-03,25,121964,1.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6810,0,1.4734747050734602
24810637,2014-06-03,25,270522,1.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6806,0,2.1689108318372234
24812543,2014-06-03,27,461432,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.6276187894512644
24861955,2014-06-04,25,121964,1.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6810,0,1.4734747050734602
24862716,2014-06-04,25,1118683,1.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6806,0,2.1503824327658525
24863785,2014-06-04,27,121964,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.4734747050734602
24863910,2014-06-04,27,270522,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,2.1689108318372234
24864554,2014-06-04,27,1009512,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.5362741523878964
24914135,2014-06-05,27,270522,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,2.1689108318372234
24914850,2014-06-05,27,1118683,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,2.1503824327658525
24914880,2014-06-05,27,1147731,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,1.7584192820967801
24964138,2014-06-06,27,121964,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.4734747050734602
25014446,2014-06-07,25,121964,2.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6810,0,1.4734747050734602
25014552,2014-06-07,25,270522,1.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6806,0,2.1689108318372234
25015223,2014-06-07,25,1118683,1.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6806,0,2.1503824327658525
25016309,2014-06-07,27,121964,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.4734747050734602
25017120,2014-06-07,27,1009512,2.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.5362741523878964
25017292,2014-06-07,27,1147731,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,1.7584192820967801
25070338,2014-06-08,27,121964,2.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.4734747050734602
25070655,2014-06-08,27,461432,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.6276187894512644
25071195,2014-06-08,27,1009512,2.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.5362741523878964
25071348,2014-06-08,27,1118683,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,2.1503824327658525
25172181,2014-06-10,25,121964,1.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6810,0,1.4734747050734602
25173742,2014-06-10,27,121964,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.4734747050734602
25174466,2014-06-10,27,1009512,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.5362741523878964
25224085,2014-06-11,27,461432,2.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.6276187894512644
25271439,2014-06-12,25,121964,1.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6810,0,1.4734747050734602
25273174,2014-06-12,27,461432,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.6276187894512644
25320277,2014-06-13,25,121964,1.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6810,0,1.4734747050734602
25320381,2014-06-13,25,270522,1.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6806,0,2.1689108318372234
25372863,2014-06-14,25,121964,1.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6810,0,1.4734747050734602
25372973,2014-06-14,25,270522,1.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6806,0,2.1689108318372234
25375197,2014-06-14,27,461432,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.6276187894512644
25375730,2014-06-14,27,1009512,2.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.5362741523878964
25428105,2014-06-15,27,121964,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.4734747050734602
25428409,2014-06-15,27,461432,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.6276187894512644
25480303,2014-06-16,27,121964,2.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.4734747050734602
25480419,2014-06-16,27,270522,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,2.1689108318372234
25481056,2014-06-16,27,1009512,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.5362741523878964
25530377,2014-06-17,25,1118683,1.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6806,0,2.1503824327658525
25531315,2014-06-17,27,121964,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.4734747050734602
25531434,2014-06-17,27,270522,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,2.1689108318372234
25531594,2014-06-17,27,461432,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.6276187894512644
25532072,2014-06-17,27,1009512,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.5362741523878964
25580218,2014-06-18,25,121964,1.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6810,0,1.4734747050734602
25581929,2014-06-18,27,121964,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.4734747050734602
25630632,2014-06-19,25,1118683,1.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6806,0,2.1503824327658525
25631597,2014-06-19,27,270522,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,2.1689108318372234
25681571,2014-06-20,27,1009512,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.5362741523878964
25730441,2014-06-21,25,121964,1.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6810,0,1.4734747050734602
25732578,2014-06-21,27,270522,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,2.1689108318372234
25733267,2014-06-21,27,1009512,2.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.5362741523878964
25733415,2014-06-21,27,1118683,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,2.1503824327658525
25733450,2014-06-21,27,1147731,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,1.7584192820967801
25784679,2014-06-22,25,121964,1.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6810,0,1.4734747050734602
25786613,2014-06-22,27,121964,4.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.4734747050734602
25786750,2014-06-22,27,270522,2.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,2.1689108318372234
25787456,2014-06-22,27,1009512,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.5362741523878964
25838060,2014-06-23,25,121964,1.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6810,0,1.4734747050734602
25839772,2014-06-23,27,121964,3.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.4734747050734602
25840038,2014-06-23,27,461432,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.6276187894512644
25840644,2014-06-23,27,1118683,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,2.1503824327658525
25890294,2014-06-24,27,461432,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.6276187894512644
25890894,2014-06-24,27,1118683,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,2.1503824327658525
25940015,2014-06-25,27,121964,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.4734747050734602
25987900,2014-06-26,25,270522,1.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6806,0,2.1689108318372234
25989337,2014-06-26,27,121964,2.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.4734747050734602
25989595,2014-06-26,27,461432,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.6276187894512644
26039001,2014-06-27,27,270522,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,2.1689108318372234
26039155,2014-06-27,27,461432,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.6276187894512644
26089272,2014-06-28,25,121964,1.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6810,0,1.4734747050734602
26091201,2014-06-28,27,121964,5.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.4734747050734602
26091327,2014-06-28,27,270522,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,2.1689108318372234
26092030,2014-06-28,27,1009512,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.5362741523878964
26145242,2014-06-29,27,270522,2.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,2.1689108318372234
26145424,2014-06-29,27,461432,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.6276187894512644
26145959,2014-06-29,27,1009512,2.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.5362741523878964
26146144,2014-06-29,27,1147731,2.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,1.7584192820967801
26197243,2014-06-30,25,270522,1.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6806,0,2.1689108318372234
